property_type,region,area_m2,price_usd,lat,lon,state
apartment,Northeast,72,75516.44,-38.427147,-38.427147,Bahia
apartment,Northeast,192,249641.14,-38.45739,-38.45739,Bahia
apartment,Northeast,73,78012.85,-38.440117,-38.440117,Bahia
apartment,Northeast,73,78012.85,-38.440117,-38.440117,Bahia
apartment,Northeast,76,179912.88,-38.444553,-38.444553,Bahia
apartment,Northeast,93,109217.99,-38.4665922,-38.4665922,Bahia
apartment,Northeast,181,218435.99,-38.456074,-38.456074,Bahia
apartment,Northeast,70,154661.95,-38.526047,-38.526047,Bahia
apartment,Northeast,155,331418.47,-38.456074,-38.456074,Bahia
apartment,Northeast,113,192538.34,-38.417938,-38.417938,Bahia
apartment,Northeast,85,101003.72,-38.486305,-38.486305,Bahia
apartment,Northeast,166,343256.56,-38.40873,-38.40873,Bahia
apartment,Northeast,188,514884.85,-38.45739,-38.45739,Bahia
apartment,Northeast,166,343256.56,-38.40873,-38.40873,Bahia
apartment,Northeast,93,149784.68,-38.444553,-38.444553,Bahia
apartment,Northeast,100,235598.82,-38.52298,-38.52298,Bahia
apartment,Northeast,109,106097.48,-38.45739,-38.45739,Bahia
house,Northeast,173,180989.82,-38.32711,-38.32711,Bahia
apartment,Northeast,100,235598.82,-38.52298,-38.52298,Bahia
apartment,Northeast,93,149784.68,-38.444553,-38.444553,Bahia
apartment,Northeast,109,106097.48,-38.45739,-38.45739,Bahia
apartment,Northeast,118,234038.56,-38.52298,-38.52298,Bahia
apartment,Northeast,60,75752.79,-38.528343,-38.528343,Bahia
apartment,Northeast,78,104537.22,-39.026442,-39.026442,Bahia
apartment,Northeast,86,196592.39,-38.441444,-38.441444,Bahia
house,Northeast,200,202833.42,-38.49017,-38.49017,Bahia
house,Northeast,200,171628.28,-38.32711,-38.32711,Bahia
apartment,Northeast,118,162266.74,-38.45739,-38.45739,Bahia
house,Northeast,174,101416.71,-38.71587,-38.71587,Bahia
apartment,Northeast,120,93303.37,-38.417938,-38.417938,Bahia
apartment,Northeast,98,265134.77,-38.526047,-38.526047,Bahia
apartment,Northeast,118,162266.74,-38.45739,-38.45739,Bahia
apartment,Northeast,210,474454.84,-38.511448,-38.511448,Bahia
apartment,Northeast,210,474454.84,-38.511448,-38.511448,Bahia
apartment,Northeast,90,106097.48,-38.4915625,-38.4915625,Bahia
apartment,Northeast,76,187886.16,-38.465279,-38.465279,Bahia
apartment,Northeast,125,165387.25,-38.456074,-38.456074,Bahia
apartment,Northeast,79,124820.57,-38.3556842,-38.3556842,Bahia
apartment,Northeast,76,187886.16,-38.465279,-38.465279,Bahia
apartment,Northeast,125,165387.25,-38.456074,-38.456074,Bahia
apartment,Northeast,79,124820.57,-38.3556842,-38.3556842,Bahia
apartment,Northeast,142,296448.85,-38.40873,-38.40873,Bahia
apartment,Northeast,77,143543.65,-38.417938,-38.417938,Bahia
apartment,Northeast,130,135742.37,-38.5257172,-38.5257172,Bahia
apartment,Northeast,140,93615.42,-38.444553,-38.444553,Bahia
apartment,Northeast,80,81133.37,-38.4468721,-38.4468721,Bahia
apartment,Northeast,72,92055.17,-38.427147,-38.427147,Bahia
apartment,Northeast,147,358859.13,-41.0333333,-41.0333333,Bahia
apartment,Northeast,74,87998.5,-38.45739,-38.45739,Bahia
apartment,Northeast,85,93459.4,-38.441444,-38.441444,Bahia
apartment,Northeast,80,93615.42,-38.481049,-38.481049,Bahia
apartment,Northeast,85,93459.4,-38.441444,-38.441444,Bahia
apartment,Northeast,190,224677.02,-38.521461,-38.521461,Bahia
apartment,Northeast,112,142036.48,-38.438103,-38.438103,Bahia
apartment,Northeast,169,249641.14,-38.45739,-38.45739,Bahia
apartment,Northeast,235,280846.28,-40.820861,-40.820861,Bahia
house,Northeast,95,85814.14,-39.04638,-39.04638,Bahia
apartment,Northeast,85,109217.99,-40.823597,-40.823597,Bahia
apartment,Northeast,68,162266.74,-38.32711,-38.32711,Bahia
apartment,Northeast,105,129501.34,-38.45739,-38.45739,Bahia
apartment,Northeast,150,170380.07,-38.5047,-38.5047,Bahia
apartment,Northeast,105,129501.34,-38.45739,-38.45739,Bahia
apartment,Northeast,150,170380.07,-38.5047,-38.5047,Bahia
apartment,Northeast,107,155713.66,-38.475792,-38.475792,Bahia
apartment,Northeast,78,161954.69,-38.527168,-38.527168,Bahia
apartment,Northeast,155,405666.85,-38.465279,-38.465279,Bahia
apartment,Northeast,61,112338.51,-38.486305,-38.486305,Bahia
apartment,Northeast,59,102976.97,-38.4100649,-38.4100649,Bahia
apartment,Northeast,66,109217.99,-38.32711,-38.32711,Bahia
apartment,Northeast,107,155713.66,-38.475792,-38.475792,Bahia
apartment,Northeast,78,161954.69,-38.527168,-38.527168,Bahia
apartment,Northeast,155,405666.85,-38.465279,-38.465279,Bahia
apartment,Northeast,61,112338.51,-38.486305,-38.486305,Bahia
apartment,Northeast,91,171628.28,-38.443928,-38.443928,Bahia
apartment,Northeast,156,322037.07,-38.486099,-38.486099,Bahia
apartment,Northeast,73,87374.39,-38.4648127,-38.4648127,Bahia
apartment,Northeast,78,121700.05,-38.443554,-38.443554,Bahia
apartment,Northeast,66,134182.11,-38.45739,-38.45739,Bahia
apartment,Northeast,60,77076.7,-38.481049,-38.481049,Bahia
apartment,Northeast,87,132621.85,-38.32711,-38.32711,Bahia
apartment,Northeast,243,524246.39,-38.4296498,-38.4296498,Bahia
apartment,Northeast,73,87374.39,-38.4648127,-38.4648127,Bahia
apartment,Northeast,155,405666.85,-38.5233874,-38.5233874,Bahia
apartment,Northeast,106,190351.36,-38.403465,-38.403465,Bahia
apartment,Northeast,81,98608.25,-38.435516,-38.435516,Bahia
apartment,Northeast,54,74892.34,-38.435036,-38.435036,Bahia
apartment,Northeast,130,205953.94,-38.43898,-38.43898,Bahia
apartment,Northeast,63,86438.24,-38.43898,-38.43898,Bahia
apartment,Northeast,97,102976.97,-38.435127,-38.435127,Bahia
house,Northeast,110,90494.91,-38.42057,-38.42057,Bahia
apartment,Northeast,123,114834.92,-38.435284,-38.435284,Bahia
apartment,Northeast,130,290385.7,-38.403465,-38.403465,Bahia
apartment,Northeast,93,151505.58,-38.532276,-38.532276,Bahia
apartment,Northeast,214,268291.14,-38.45739,-38.45739,Bahia
apartment,Northeast,110,179912.88,-38.45739,-38.45739,Bahia
apartment,Northeast,140,202007.44,-38.45739,-38.45739,Bahia
apartment,Northeast,85,252509.31,-38.5047,-38.5047,Bahia
apartment,Northeast,120,216211.09,-38.510612,-38.510612,Bahia
apartment,Northeast,87,157818.31,-38.45739,-38.45739,Bahia
apartment,Northeast,175,157818.31,-38.456074,-38.456074,Bahia
apartment,Northeast,124,187230.85,-40.820861,-40.820861,Bahia
apartment,Northeast,177,249641.14,-40.844535,-40.844535,Bahia
apartment,Northeast,128,102976.97,-40.819221,-40.819221,Bahia
apartment,Northeast,83,124820.57,-38.32711,-38.32711,Bahia
apartment,Northeast,99,237159.08,-38.52298,-38.52298,Bahia
house,Northeast,187,212194.96,-38.32711,-38.32711,Bahia
apartment,Northeast,130,123098.28,-41.7007272,-41.7007272,Bahia
apartment,Northeast,65,101003.72,-38.3588824,-38.3588824,Bahia
house,Northeast,250,132567.38,-41.7007272,-41.7007272,Bahia
apartment,Northeast,68,78909.15,-38.4893974,-38.4893974,Bahia
house,Northeast,115,94375.35,-38.3049858,-38.3049858,Bahia
house,Northeast,101,97847.35,-40.5039684,-40.5039684,Bahia
house,Northeast,177,179597.24,-38.2855924,-38.2855924,Bahia
apartment,Northeast,138,116785.55,-38.4817352,-38.4817352,Bahia
house,Northeast,85,83643.7,-38.3451505,-38.3451505,Bahia
apartment,Northeast,112,87374.39,-38.516796,-38.516796,Bahia
apartment,Northeast,84,75360.41,-38.45739,-38.45739,Bahia
apartment,Northeast,76,134182.11,-38.5047,-38.5047,Bahia
apartment,Northeast,105,190351.36,-38.489021,-38.489021,Bahia
apartment,Northeast,145,255882.16,-38.403465,-38.403465,Bahia
apartment,Northeast,180,184110.34,-38.456074,-38.456074,Bahia
apartment,Northeast,105,190351.36,-38.489021,-38.489021,Bahia
apartment,Northeast,84,75360.41,-38.45739,-38.45739,Bahia
apartment,Northeast,145,255882.16,-38.403465,-38.403465,Bahia
apartment,Northeast,76,134182.11,-38.5047,-38.5047,Bahia
apartment,Northeast,112,87374.39,-38.516796,-38.516796,Bahia
apartment,Northeast,68,119941.92,-38.401497,-38.401497,Bahia
apartment,Northeast,85,196592.39,-38.441444,-38.441444,Bahia
apartment,Northeast,87,142036.48,-38.45739,-38.45739,Bahia
apartment,Northeast,145,126254.65,-38.5047,-38.5047,Bahia
house,Northeast,172,246520.62,-38.32711,-38.32711,Bahia
apartment,Northeast,166,358859.13,-38.40873,-38.40873,Bahia
apartment,Northeast,82,78012.85,-38.444553,-38.444553,Bahia
apartment,Northeast,103,171628.28,-38.481049,-38.481049,Bahia
house,Northeast,180,199978.15,-38.32711,-38.32711,Bahia
apartment,Northeast,64,168507.77,-38.532276,-38.532276,Bahia
house,Northeast,180,199978.15,-38.32711,-38.32711,Bahia
apartment,Northeast,64,168507.77,-38.532276,-38.532276,Bahia
apartment,Northeast,103,171628.28,-38.481049,-38.481049,Bahia
apartment,Northeast,82,78012.85,-38.444553,-38.444553,Bahia
apartment,Northeast,150,140423.14,-40.844535,-40.844535,Bahia
apartment,Northeast,86,106097.48,-38.435482,-38.435482,Bahia
apartment,Northeast,220,202833.42,-38.532276,-38.532276,Bahia
apartment,Northeast,110,229357.79,-38.52309,-38.52309,Bahia
apartment,Northeast,200,302689.88,-38.481049,-38.481049,Bahia
apartment,Northeast,100,124820.57,-38.481049,-38.481049,Bahia
house,Northeast,250,218435.99,-38.2931564,-38.2931564,Bahia
apartment,Northeast,69,109217.99,-38.4468721,-38.4468721,Bahia
apartment,Northeast,65,90494.91,-38.403465,-38.403465,Bahia
apartment,Northeast,125,175192.71,-38.517883,-38.517883,Bahia
apartment,Northeast,78,104537.22,-38.456074,-38.456074,Bahia
apartment,Northeast,220,202833.42,-38.532276,-38.532276,Bahia
apartment,Northeast,110,229357.79,-38.52309,-38.52309,Bahia
apartment,Northeast,86,106097.48,-38.435482,-38.435482,Bahia
apartment,Northeast,100,124820.57,-38.481049,-38.481049,Bahia
apartment,Northeast,200,302689.88,-38.481049,-38.481049,Bahia
apartment,Northeast,132,167287.41,-38.45739,-38.45739,Bahia
apartment,Northeast,120,189381.98,-38.45739,-38.45739,Bahia
apartment,Northeast,142,187230.85,-38.52309,-38.52309,Bahia
house,Northeast,117,118579.54,-38.32711,-38.32711,Bahia
apartment,Northeast,140,118579.54,-38.532276,-38.532276,Bahia
apartment,Northeast,96,93615.42,-38.486305,-38.486305,Bahia
apartment,Northeast,87,88934.65,-38.486305,-38.486305,Bahia
apartment,Northeast,79,74892.34,-38.473423,-38.473423,Bahia
apartment,Northeast,59,112338.51,-38.440117,-38.440117,Bahia
apartment,Northeast,142,187230.85,-38.52309,-38.52309,Bahia
house,Northeast,117,118579.54,-38.32711,-38.32711,Bahia
apartment,Northeast,140,118579.54,-38.532276,-38.532276,Bahia
apartment,Northeast,96,93615.42,-38.486305,-38.486305,Bahia
apartment,Northeast,87,88934.65,-38.486305,-38.486305,Bahia
apartment,Northeast,59,112338.51,-38.440117,-38.440117,Bahia
apartment,Northeast,79,74892.34,-38.473423,-38.473423,Bahia
apartment,Northeast,210,374461.71,-38.532276,-38.532276,Bahia
apartment,Northeast,84,99856.45,-38.5178976,-38.5178976,Bahia
apartment,Northeast,160,222194.0,-38.45739,-38.45739,Bahia
apartment,Northeast,65,99856.45,-38.431129,-38.431129,Bahia
apartment,Northeast,84,99856.45,-38.5178976,-38.5178976,Bahia
apartment,Northeast,210,374461.71,-38.532276,-38.532276,Bahia
house,Northeast,125,109217.99,-39.040593,-39.040593,Bahia
house,Northeast,125,107657.74,-39.040596,-39.040596,Bahia
house,Northeast,240,165387.25,-40.865762,-40.865762,Bahia
house,Northeast,125,109217.99,-39.040571,-39.040571,Bahia
apartment,Northeast,135,84253.88,-45.011203,-45.011203,Bahia
apartment,Northeast,160,202833.42,-40.81661,-40.81661,Bahia
house,Northeast,166,78012.85,-39.025412,-39.025412,Bahia
house,Northeast,125,109217.99,-39.040569,-39.040569,Bahia
house,Northeast,125,109217.99,-39.040582,-39.040582,Bahia
apartment,Northeast,70,90494.91,-39.237553,-39.237553,Bahia
apartment,Northeast,60,93615.42,-38.435284,-38.435284,Bahia
apartment,Northeast,215,305810.39,-38.532276,-38.532276,Bahia
apartment,Northeast,166,358859.13,-38.40873,-38.40873,Bahia
apartment,Northeast,92,143543.65,-38.5188762,-38.5188762,Bahia
apartment,Northeast,102,174748.79,-38.444553,-38.444553,Bahia
apartment,Northeast,89,149784.68,-38.45739,-38.45739,Bahia
apartment,Northeast,134,171628.28,-38.52298,-38.52298,Bahia
apartment,Northeast,60,93615.42,-38.435284,-38.435284,Bahia
apartment,Northeast,215,305810.39,-38.532276,-38.532276,Bahia
apartment,Northeast,200,458715.59,-38.45739,-38.45739,Bahia
apartment,Northeast,241,349162.01,-38.489021,-38.489021,Bahia
apartment,Northeast,85,75752.79,-38.486305,-38.486305,Bahia
apartment,Northeast,126,282494.79,-38.489021,-38.489021,Bahia
apartment,Northeast,126,436871.99,-38.5047,-38.5047,Bahia
apartment,Northeast,102,174748.79,-38.444553,-38.444553,Bahia
apartment,Northeast,89,149784.68,-38.45739,-38.45739,Bahia
apartment,Northeast,200,343256.56,-38.4143806,-38.4143806,Bahia
apartment,Northeast,81,140423.14,-38.481049,-38.481049,Bahia
apartment,Northeast,118,230918.05,-38.4560755,-38.4560755,Bahia
apartment,Northeast,77,134182.11,-38.45739,-38.45739,Bahia
apartment,Northeast,120,143543.65,-38.5047,-38.5047,Bahia
apartment,Northeast,99,177869.31,-38.52309,-38.52309,Bahia
apartment,Northeast,102,265243.71,-38.481049,-38.481049,Bahia
apartment,Northeast,150,218435.99,-38.5047,-38.5047,Bahia
apartment,Northeast,58,81133.37,-38.440117,-38.440117,Bahia
apartment,Northeast,92,162266.74,-38.43898,-38.43898,Bahia
apartment,Northeast,150,218435.99,-38.5047,-38.5047,Bahia
apartment,Northeast,83,124820.57,-38.32711,-38.32711,Bahia
house,Northeast,250,290207.82,-38.32711,-38.32711,Bahia
apartment,Northeast,150,305810.39,-41.0333333,-41.0333333,Bahia
apartment,Northeast,70,92055.17,-39.030438,-39.030438,Bahia
apartment,Northeast,73,81133.37,-39.237553,-39.237553,Bahia
apartment,Northeast,62,87374.39,-39.028823,-39.028823,Bahia
apartment,Northeast,95,218435.99,-38.45739,-38.45739,Bahia
apartment,Northeast,98,115459.02,-38.5276304,-38.5276304,Bahia
apartment,Northeast,98,115459.02,-38.5276304,-38.5276304,Bahia
apartment,Northeast,96,98296.19,-38.532276,-38.532276,Bahia
apartment,Northeast,88,118579.54,-38.5167332,-38.5167332,Bahia
apartment,Northeast,96,98296.19,-38.532276,-38.532276,Bahia
apartment,Northeast,93,152905.19,-38.40873,-38.40873,Bahia
apartment,Northeast,55,98296.19,-38.40873,-38.40873,Bahia
apartment,Northeast,88,140423.14,-38.417938,-38.417938,Bahia
apartment,Northeast,131,210010.6,-38.40873,-38.40873,Bahia
apartment,Northeast,172,280846.28,-38.40873,-38.40873,Bahia
apartment,Northeast,109,151656.99,-38.435036,-38.435036,Bahia
apartment,Northeast,109,140111.09,-38.435036,-38.435036,Bahia
apartment,Northeast,79,128253.13,-38.403465,-38.403465,Bahia
apartment,Northeast,131,218435.99,-38.403465,-38.403465,Bahia
house,Northeast,167,142036.48,-38.3049858,-38.3049858,Bahia
apartment,Northeast,74,118579.54,-38.444553,-38.444553,Bahia
apartment,Northeast,118,146664.17,-38.465279,-38.465279,Bahia
apartment,Northeast,116,118579.54,-38.45739,-38.45739,Bahia
apartment,Northeast,105,140423.14,-38.456074,-38.456074,Bahia
apartment,Northeast,135,116083.13,-38.526047,-38.526047,Bahia
apartment,Northeast,75,124820.57,-38.403465,-38.403465,Bahia
apartment,Northeast,118,146664.17,-38.465279,-38.465279,Bahia
apartment,Northeast,116,118579.54,-38.45739,-38.45739,Bahia
apartment,Northeast,135,116083.13,-38.526047,-38.526047,Bahia
apartment,Northeast,105,140423.14,-38.456074,-38.456074,Bahia
apartment,Northeast,75,124820.57,-38.403465,-38.403465,Bahia
apartment,Northeast,172,249641.14,-38.511448,-38.511448,Bahia
apartment,Northeast,162,114257.62,-40.827562,-40.827562,Bahia
apartment,Northeast,96,81133.37,-39.237553,-39.237553,Bahia
apartment,Northeast,87,142036.48,-38.4906056724,-38.4906056724,Bahia
apartment,Northeast,86,82693.62,-38.484592,-38.484592,Bahia
apartment,Northeast,78,86750.29,-38.510612,-38.510612,Bahia
apartment,Northeast,80,115459.02,-38.45739,-38.45739,Bahia
apartment,Northeast,115,84253.88,-38.490906,-38.490906,Bahia
apartment,Northeast,86,82693.62,-38.484592,-38.484592,Bahia
apartment,Northeast,80,115459.02,-38.45739,-38.45739,Bahia
apartment,Northeast,115,84253.88,-38.490906,-38.490906,Bahia
apartment,Northeast,77,98296.19,-38.45739,-38.45739,Bahia
apartment,Northeast,130,171628.28,-38.52309,-38.52309,Bahia
apartment,Northeast,110,196592.39,-38.45739,-38.45739,Bahia
apartment,Northeast,120,209074.45,-38.45739,-38.45739,Bahia
apartment,Northeast,142,464956.62,-38.532276,-38.532276,Bahia
house,Northeast,170,246520.62,-38.32711,-38.32711,Bahia
apartment,Northeast,92,109217.99,-38.32711,-38.32711,Bahia
apartment,Northeast,170,343256.56,-38.5014201,-38.5014201,Bahia
apartment,Northeast,130,156025.71,-38.465279,-38.465279,Bahia
apartment,Northeast,77,98296.19,-38.45739,-38.45739,Bahia
apartment,Northeast,130,246520.62,-38.45739,-38.45739,Bahia
apartment,Northeast,90,115459.02,-38.501404,-38.501404,Bahia
apartment,Northeast,60,92055.17,-38.43898,-38.43898,Bahia
apartment,Northeast,130,171628.28,-38.52309,-38.52309,Bahia
apartment,Northeast,68,120139.79,-38.431129,-38.431129,Bahia
apartment,Northeast,130,156025.71,-38.465279,-38.465279,Bahia
apartment,Northeast,90,115459.02,-38.501404,-38.501404,Bahia
apartment,Northeast,69,92991.32,-38.4373734,-38.4373734,Bahia
apartment,Northeast,60,92055.17,-38.43898,-38.43898,Bahia
apartment,Northeast,68,120139.79,-38.431129,-38.431129,Bahia
apartment,Northeast,60,81133.37,-38.45739,-38.45739,Bahia
apartment,Northeast,166,280846.28,-38.40873,-38.40873,Bahia
apartment,Northeast,80,171628.28,-38.439594,-38.439594,Bahia
house,Northeast,110,102976.97,-39.028394,-39.028394,Bahia
apartment,Northeast,57,82693.62,-39.025576,-39.025576,Bahia
apartment,Northeast,200,156025.71,-39.027761,-39.027761,Bahia
apartment,Northeast,166,352618.11,-38.403465,-38.403465,Bahia
apartment,Northeast,63,74892.34,-39.028223,-39.028223,Bahia
house,Northeast,198,156025.71,-39.027815,-39.027815,Bahia
house,Northeast,235,305810.39,-38.32711,-38.32711,Bahia
apartment,Northeast,72,92991.32,-38.429649,-38.429649,Bahia
apartment,Northeast,106,182550.08,-38.427147,-38.427147,Bahia
apartment,Northeast,91,129501.34,-38.52309,-38.52309,Bahia
apartment,Northeast,90,88934.65,-38.4874246,-38.4874246,Bahia
apartment,Northeast,79,216875.74,-38.4915625,-38.4915625,Bahia
apartment,Northeast,91,129501.34,-38.52309,-38.52309,Bahia
apartment,Northeast,110,199400.86,-38.45739,-38.45739,Bahia
apartment,Northeast,71,120139.79,-38.417938,-38.417938,Bahia
apartment,Northeast,76,102976.97,-38.440117,-38.440117,Bahia
apartment,Northeast,60,106097.48,-38.440117,-38.440117,Bahia
apartment,Northeast,60,106097.48,-38.440117,-38.440117,Bahia
apartment,Northeast,60,106097.48,-38.440117,-38.440117,Bahia
apartment,Northeast,60,96735.94,-38.440117,-38.440117,Bahia
apartment,Northeast,60,96735.94,-38.440117,-38.440117,Bahia
apartment,Northeast,60,96735.94,-38.440117,-38.440117,Bahia
apartment,Northeast,60,102976.97,-38.440117,-38.440117,Bahia
apartment,Northeast,78,99856.45,-38.456074,-38.456074,Bahia
apartment,Northeast,195,335455.28,-38.40873,-38.40873,Bahia
apartment,Northeast,243,418148.91,-38.40873,-38.40873,Bahia
apartment,Northeast,243,455595.08,-38.40873,-38.40873,Bahia
apartment,Northeast,71,120139.79,-38.417938,-38.417938,Bahia
apartment,Northeast,91,163826.99,-38.3982041,-38.3982041,Bahia
apartment,Northeast,67,135742.37,-38.4560755,-38.4560755,Bahia
apartment,Northeast,103,174748.79,-38.4468721,-38.4468721,Bahia
apartment,Northeast,136,112338.51,-38.4468721,-38.4468721,Bahia
apartment,Northeast,70,171628.28,-38.45739,-38.45739,Bahia
apartment,Northeast,195,405666.85,-38.40873,-38.40873,Bahia
apartment,Northeast,155,374461.71,-38.4091163,-38.4091163,Bahia
apartment,Northeast,69,87374.39,-38.4648127,-38.4648127,Bahia
apartment,Northeast,113,171628.28,-38.5047,-38.5047,Bahia
apartment,Northeast,163,156025.71,-38.526047,-38.526047,Bahia
apartment,Northeast,126,199712.91,-38.52309,-38.52309,Bahia
apartment,Northeast,113,171628.28,-38.5047,-38.5047,Bahia
apartment,Northeast,163,156025.71,-38.526047,-38.526047,Bahia
